     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 76.48        5.09        5.09      255.07    0.53E+05    0.73E+00      320.16        1.09
 76.49        5.09        5.09      255.08    0.53E+05    0.73E+00      320.17        1.09
 76.50        5.09        5.09      255.10    0.53E+05    0.73E+00      320.18        1.09
 76.51        5.09        5.08      255.11    0.53E+05    0.73E+00      320.19        1.09
 76.52        5.08        5.08      255.13    0.53E+05    0.73E+00      320.20        1.09
 76.53        5.08        5.08      255.14    0.53E+05    0.73E+00      320.21        1.09
 76.54        5.08        5.08      255.16    0.53E+05    0.73E+00      320.22        1.09
 76.55        5.08        5.07      255.17    0.53E+05    0.73E+00      320.23        1.09
 76.56        5.08        5.07      255.19    0.54E+05    0.73E+00      320.24        1.09
 76.57        5.07        5.07      255.20    0.54E+05    0.73E+00      320.25        1.09
 76.58        5.07        5.07      255.22    0.54E+05    0.73E+00      320.26        1.09
 76.59        5.07        5.06      255.23    0.54E+05    0.73E+00      320.27        1.09
 76.60        5.07        5.06      255.25    0.54E+05    0.73E+00      320.28        1.09
 76.61        5.06        5.06      255.26    0.54E+05    0.73E+00      320.29        1.09
 76.62        5.06        5.06      255.28    0.54E+05    0.73E+00      320.30        1.09
 76.63        5.06        5.06      255.29    0.54E+05    0.73E+00      320.31        1.09
 76.64        5.06        5.05      255.31    0.54E+05    0.73E+00      320.31        1.09
 76.65        5.05        5.05      255.32    0.54E+05    0.73E+00      320.32        1.09
 76.66        5.05        5.05      255.34    0.54E+05    0.73E+00      320.33        1.09
 76.67        5.05        5.05      255.35    0.54E+05    0.73E+00      320.34        1.09
 76.68        5.05        5.04      255.37    0.54E+05    0.73E+00      320.35        1.09
 76.69        5.05        5.04      255.38    0.54E+05    0.73E+00      320.36        1.09
 76.70        5.04        5.04      255.40    0.54E+05    0.73E+00      320.37        1.09
 76.71        5.04        5.04      255.41    0.54E+05    0.73E+00      320.38        1.09
 76.72        5.04        5.03      255.43    0.54E+05    0.73E+00      320.39        1.09
 76.73        5.04        5.03      255.44    0.54E+05    0.73E+00      320.40        1.09
 76.74        5.03        5.03      255.46    0.54E+05    0.73E+00      320.41        1.09
 76.75        5.03        5.03      255.47    0.54E+05    0.73E+00      320.42        1.09
 76.76        5.03        5.02      255.49    0.54E+05    0.73E+00      320.43        1.09
 76.77        5.03        5.02      255.50    0.54E+05    0.73E+00      320.44        1.09
 76.78        5.02        5.02      255.52    0.54E+05    0.73E+00      320.45        1.09
 76.79        5.02        5.02      255.53    0.54E+05    0.73E+00      320.46        1.09
 76.80        5.02        5.02      255.55    0.54E+05    0.73E+00      320.47        1.09
 76.81        5.02        5.01      255.56    0.54E+05    0.74E+00      320.48        1.09
 76.82        5.01        5.01      255.58    0.54E+05    0.74E+00      320.49        1.09
 76.83        5.01        5.01      255.60    0.54E+05    0.74E+00      320.50        1.09
 76.84        5.01        5.01      255.61    0.54E+05    0.74E+00      320.50        1.09
 76.85        5.01        5.00      255.63    0.54E+05    0.74E+00      320.51        1.09
 76.86        5.01        5.00      255.64    0.54E+05    0.74E+00      320.52        1.09
 76.87        5.00        5.00      255.66    0.54E+05    0.74E+00      320.53        1.09
 76.88        5.00        5.00      255.67    0.54E+05    0.74E+00      320.54        1.09
 76.89        5.00        4.99      255.69    0.54E+05    0.74E+00      320.55        1.09
 76.90        5.00        4.99      255.70    0.54E+05    0.74E+00      320.56        1.09
 76.91        4.99        4.99      255.72    0.54E+05    0.74E+00      320.57        1.09
 76.92        4.99        4.99      255.73    0.54E+05    0.74E+00      320.58        1.09
 76.93        4.99        4.99      255.75    0.54E+05    0.74E+00      320.59        1.09
 76.94        4.99        4.98      255.76    0.54E+05    0.74E+00      320.60        1.09
 76.95        4.98        4.98      255.78    0.54E+05    0.74E+00      320.61        1.09
 76.96        4.98        4.98      255.79    0.54E+05    0.74E+00      320.62        1.09
 76.97        4.98        4.98      255.81    0.54E+05    0.74E+00      320.63        1.09
 76.98        4.98        4.97      255.82    0.54E+05    0.74E+00      320.64        1.09
 76.99        4.97        4.97      255.84    0.54E+05    0.74E+00      320.65        1.09
 77.00        4.97        4.97      255.85    0.54E+05    0.74E+00      320.66        1.09
 77.01        4.97        4.97      255.87    0.54E+05    0.74E+00      320.67        1.09
 77.02        4.97        4.96      255.88    0.54E+05    0.74E+00      320.68        1.09
 77.03        4.97        4.96      255.90    0.54E+05    0.74E+00      320.69        1.09
 77.04        4.96        4.96      255.91    0.54E+05    0.74E+00      320.70        1.09
 77.05        4.96        4.96      255.93    0.54E+05    0.74E+00      320.70        1.09
 77.06        4.96        4.95      255.95    0.54E+05    0.74E+00      320.71        1.09
 77.07        4.96        4.95      255.96    0.54E+05    0.74E+00      320.72        1.09
 77.08        4.95        4.95      255.98    0.54E+05    0.74E+00      320.73        1.09
 77.09        4.95        4.95      255.99    0.54E+05    0.74E+00      320.74        1.09
 77.10        4.95        4.95      256.01    0.54E+05    0.74E+00      320.75        1.09
 77.11        4.95        4.94      256.02    0.54E+05    0.74E+00      320.76        1.08
 77.12        4.94        4.94      256.04    0.54E+05    0.74E+00      320.77        1.08
 77.13        4.94        4.94      256.05    0.54E+05    0.74E+00      320.78        1.08
 77.14        4.94        4.94      256.07    0.54E+05    0.74E+00      320.79        1.08
 77.15        4.94        4.93      256.08    0.55E+05    0.74E+00      320.80        1.08
 77.16        4.93        4.93      256.10    0.55E+05    0.74E+00      320.81        1.08
 77.17        4.93        4.93      256.11    0.55E+05    0.74E+00      320.82        1.08
 77.18        4.93        4.93      256.13    0.55E+05    0.74E+00      320.83        1.08
 77.19        4.93        4.92      256.14    0.55E+05    0.74E+00      320.84        1.08
 77.20        4.93        4.92      256.16    0.55E+05    0.74E+00      320.85        1.08
 77.21        4.92        4.92      256.17    0.55E+05    0.74E+00      320.86        1.08
 77.22        4.92        4.92      256.19    0.55E+05    0.74E+00      320.87        1.08
 77.23        4.92        4.91      256.20    0.55E+05    0.74E+00      320.88        1.08
 77.24        4.92        4.91      256.22    0.55E+05    0.74E+00      320.89        1.08
 77.25        4.91        4.91      256.24    0.55E+05    0.74E+00      320.90        1.08
 77.26        4.91        4.91      256.25    0.55E+05    0.74E+00      320.91        1.08
 77.27        4.91        4.91      256.27    0.55E+05    0.74E+00      320.92        1.08
 77.28        4.91        4.90      256.28    0.55E+05    0.74E+00      320.92        1.08
 77.29        4.90        4.90      256.30    0.55E+05    0.74E+00      320.93        1.08
 77.30        4.90        4.90      256.31    0.55E+05    0.74E+00      320.94        1.08
 77.31        4.90        4.90      256.33    0.55E+05    0.74E+00      320.95        1.08
 77.32        4.90        4.89      256.34    0.55E+05    0.74E+00      320.96        1.08
 77.33        4.89        4.89      256.36    0.55E+05    0.74E+00      320.97        1.08
 77.34        4.89        4.89      256.37    0.55E+05    0.75E+00      320.98        1.08
 77.35        4.89        4.89      256.39    0.55E+05    0.75E+00      320.99        1.08
 77.36        4.89        4.88      256.40    0.55E+05    0.75E+00      321.00        1.08
 77.37        4.89        4.88      256.42    0.55E+05    0.75E+00      321.01        1.08
 77.38        4.88        4.88      256.43    0.55E+05    0.75E+00      321.02        1.08
 77.39        4.88        4.88      256.45    0.55E+05    0.75E+00      321.03        1.08
 77.40        4.88        4.87      256.47    0.55E+05    0.75E+00      321.04        1.08
 77.41        4.88        4.87      256.48    0.55E+05    0.75E+00      321.05        1.08
 77.42        4.87        4.87      256.50    0.55E+05    0.75E+00      321.06        1.08
 77.43        4.87        4.87      256.51    0.55E+05    0.75E+00      321.07        1.08
 77.44        4.87        4.87      256.53    0.55E+05    0.75E+00      321.08        1.08
 77.45        4.87        4.86      256.54    0.55E+05    0.75E+00      321.09        1.08
 77.46        4.86        4.86      256.56    0.55E+05    0.75E+00      321.10        1.08
 77.47        4.86        4.86      256.57    0.55E+05    0.75E+00      321.11        1.08
 77.48        4.86        4.86      256.59    0.55E+05    0.75E+00      321.12        1.08
 77.49        4.86        4.85      256.60    0.55E+05    0.75E+00      321.13        1.08
 77.50        4.85        4.85      256.62    0.55E+05    0.75E+00      321.14        1.08
 77.51        4.85        4.85      256.63    0.55E+05    0.75E+00      321.15        1.08
 77.52        4.85        4.85      256.65    0.55E+05    0.75E+00      321.16        1.08
 77.53        4.85        4.84      256.66    0.55E+05    0.75E+00      321.17        1.08
 77.54        4.85        4.84      256.68    0.55E+05    0.75E+00      321.17        1.08
 77.55        4.84        4.84      256.70    0.55E+05    0.75E+00      321.18        1.08
 77.56        4.84        4.84      256.71    0.55E+05    0.75E+00      321.19        1.08
 77.57        4.84        4.83      256.73    0.55E+05    0.75E+00      321.20        1.08
 77.58        4.84        4.83      256.74    0.55E+05    0.75E+00      321.21        1.08
 77.59        4.83        4.83      256.76    0.55E+05    0.75E+00      321.22        1.08
 77.60        4.83        4.83      256.77    0.55E+05    0.75E+00      321.23        1.08
 77.61        4.83        4.82      256.79    0.55E+05    0.75E+00      321.24        1.08
 77.62        4.83        4.82      256.80    0.55E+05    0.75E+00      321.25        1.08
 77.63        4.82        4.82      256.82    0.55E+05    0.75E+00      321.26        1.08
 77.64        4.82        4.82      256.83    0.55E+05    0.75E+00      321.27        1.08
 77.65        4.82        4.82      256.85    0.55E+05    0.75E+00      321.28        1.08
 77.66        4.82        4.81      256.87    0.55E+05    0.75E+00      321.29        1.08
 77.67        4.81        4.81      256.88    0.55E+05    0.75E+00      321.30        1.08
 77.68        4.81        4.81      256.90    0.55E+05    0.75E+00      321.31        1.08
 77.69        4.81        4.81      256.91    0.55E+05    0.75E+00      321.32        1.08
 77.70        4.81        4.80      256.93    0.55E+05    0.75E+00      321.33        1.08
 77.71        4.80        4.80      256.94    0.55E+05    0.75E+00      321.34        1.08
 77.72        4.80        4.80      256.96    0.55E+05    0.75E+00      321.35        1.08
 77.73        4.80        4.80      256.97    0.56E+05    0.75E+00      321.36        1.08
 77.74        4.80        4.79      256.99    0.56E+05    0.75E+00      321.37        1.08
 77.75        4.80        4.79      257.00    0.56E+05    0.75E+00      321.38        1.08
 77.76        4.79        4.79      257.02    0.56E+05    0.75E+00      321.39        1.08
 77.77        4.79        4.79      257.04    0.56E+05    0.75E+00      321.40        1.08
 77.78        4.79        4.78      257.05    0.56E+05    0.75E+00      321.41        1.08
 77.79        4.79        4.78      257.07    0.56E+05    0.75E+00      321.42        1.08
 77.80        4.78        4.78      257.08    0.56E+05    0.75E+00      321.43        1.08
 77.81        4.78        4.78      257.10    0.56E+05    0.75E+00      321.44        1.08
 77.82        4.78        4.78      257.11    0.56E+05    0.75E+00      321.44        1.08
 77.83        4.78        4.77      257.13    0.56E+05    0.75E+00      321.45        1.08
 77.84        4.77        4.77      257.14    0.56E+05    0.75E+00      321.46        1.08
 77.85        4.77        4.77      257.16    0.56E+05    0.75E+00      321.47        1.08
 77.86        4.77        4.77      257.17    0.56E+05    0.75E+00      321.48        1.08
 77.87        4.77        4.76      257.19    0.56E+05    0.76E+00      321.49        1.08
 77.88        4.76        4.76      257.21    0.56E+05    0.76E+00      321.50        1.08
 77.89        4.76        4.76      257.22    0.56E+05    0.76E+00      321.51        1.08
 77.90        4.76        4.76      257.24    0.56E+05    0.76E+00      321.52        1.08
 77.91        4.76        4.75      257.25    0.56E+05    0.76E+00      321.53        1.08
 77.92        4.75        4.75      257.27    0.56E+05    0.76E+00      321.54        1.08
 77.93        4.75        4.75      257.28    0.56E+05    0.76E+00      321.55        1.08
 77.94        4.75        4.75      257.30    0.56E+05    0.76E+00      321.56        1.08
 77.95        4.75        4.74      257.31    0.56E+05    0.76E+00      321.57        1.08
 77.96        4.75        4.74      257.33    0.56E+05    0.76E+00      321.58        1.08
 77.97        4.74        4.74      257.34    0.56E+05    0.76E+00      321.59        1.08
 77.98        4.74        4.74      257.36    0.56E+05    0.76E+00      321.60        1.08
 77.99        4.74        4.73      257.38    0.56E+05    0.76E+00      321.61        1.08
 78.00        4.74        4.73      257.39    0.56E+05    0.76E+00      321.62        1.08
 78.01        4.73        4.73      257.41    0.56E+05    0.76E+00      321.63        1.08
 78.02        4.73        4.73      257.42    0.56E+05    0.76E+00      321.64        1.08
 78.03        4.73        4.72      257.44    0.56E+05    0.76E+00      321.65        1.08
 78.04        4.73        4.72      257.45    0.56E+05    0.76E+00      321.66        1.08
 78.05        4.72        4.72      257.47    0.56E+05    0.76E+00      321.67        1.08
 78.06        4.72        4.72      257.48    0.56E+05    0.76E+00      321.68        1.08
 78.07        4.72        4.72      257.50    0.56E+05    0.76E+00      321.69        1.08
 78.08        4.72        4.71      257.52    0.56E+05    0.76E+00      321.70        1.08
 78.09        4.71        4.71      257.53    0.56E+05    0.76E+00      321.71        1.08
 78.10        4.71        4.71      257.55    0.56E+05    0.76E+00      321.72        1.08
 78.11        4.71        4.71      257.56    0.56E+05    0.76E+00      321.73        1.08
 78.12        4.71        4.70      257.58    0.56E+05    0.76E+00      321.74        1.08
 78.13        4.70        4.70      257.59    0.56E+05    0.76E+00      321.75        1.08
 78.14        4.70        4.70      257.61    0.56E+05    0.76E+00      321.75        1.08
 78.15        4.70        4.70      257.62    0.56E+05    0.76E+00      321.76        1.08
 78.16        4.70        4.69      257.64    0.56E+05    0.76E+00      321.77        1.08
 78.17        4.69        4.69      257.66    0.56E+05    0.76E+00      321.78        1.08
 78.18        4.69        4.69      257.67    0.56E+05    0.76E+00      321.79        1.08
 78.19        4.69        4.69      257.69    0.56E+05    0.76E+00      321.80        1.08
 78.20        4.69        4.68      257.70    0.56E+05    0.76E+00      321.81        1.08
 78.21        4.69        4.68      257.72    0.56E+05    0.76E+00      321.82        1.08
 78.22        4.68        4.68      257.73    0.56E+05    0.76E+00      321.83        1.08
 78.23        4.68        4.68      257.75    0.56E+05    0.76E+00      321.84        1.08
 78.24        4.68        4.67      257.76    0.56E+05    0.76E+00      321.85        1.08
 78.25        4.68        4.67      257.78    0.56E+05    0.76E+00      321.86        1.08
 78.26        4.67        4.67      257.80    0.56E+05    0.76E+00      321.87        1.08
 78.27        4.67        4.67      257.81    0.56E+05    0.76E+00      321.88        1.08
 78.28        4.67        4.67      257.83    0.56E+05    0.76E+00      321.89        1.08
 78.29        4.67        4.66      257.84    0.56E+05    0.76E+00      321.90        1.08
 78.30        4.66        4.66      257.86    0.57E+05    0.76E+00      321.91        1.08
 78.31        4.66        4.66      257.87    0.57E+05    0.76E+00      321.92        1.08
 78.32        4.66        4.66      257.89    0.57E+05    0.76E+00      321.93        1.08
 78.33        4.66        4.65      257.90    0.57E+05    0.76E+00      321.94        1.08
 78.34        4.65        4.65      257.92    0.57E+05    0.76E+00      321.95        1.08
 78.35        4.65        4.65      257.94    0.57E+05    0.76E+00      321.96        1.08
 78.36        4.65        4.65      257.95    0.57E+05    0.76E+00      321.97        1.08
 78.37        4.65        4.64      257.97    0.57E+05    0.76E+00      321.98        1.08
 78.38        4.64        4.64      257.98    0.57E+05    0.77E+00      321.99        1.08
 78.39        4.64        4.64      258.00    0.57E+05    0.77E+00      322.00        1.08
 78.40        4.64        4.64      258.01    0.57E+05    0.77E+00      322.01        1.08
 78.41        4.64        4.63      258.03    0.57E+05    0.77E+00      322.02        1.08
 78.42        4.63        4.63      258.05    0.57E+05    0.77E+00      322.03        1.08
 78.43        4.63        4.63      258.06    0.57E+05    0.77E+00      322.04        1.08
 78.44        4.63        4.63      258.08    0.57E+05    0.77E+00      322.05        1.08
 78.45        4.63        4.62      258.09    0.57E+05    0.77E+00      322.06        1.08
 78.46        4.63        4.62      258.11    0.57E+05    0.77E+00      322.07        1.08
 78.47        4.62        4.62      258.12    0.57E+05    0.77E+00      322.08        1.08
 78.48        4.62        4.62      258.14    0.57E+05    0.77E+00      322.09        1.08
 78.49        4.62        4.61      258.16    0.57E+05    0.77E+00      322.10        1.08
 78.50        4.62        4.61      258.17    0.57E+05    0.77E+00      322.11        1.08
 78.51        4.61        4.61      258.19    0.57E+05    0.77E+00      322.12        1.08
 78.52        4.61        4.61      258.20    0.57E+05    0.77E+00      322.13        1.08
 78.53        4.61        4.60      258.22    0.57E+05    0.77E+00      322.14        1.08
 78.54        4.61        4.60      258.23    0.57E+05    0.77E+00      322.14        1.08
 78.55        4.60        4.60      258.25    0.57E+05    0.77E+00      322.15        1.08
 78.56        4.60        4.60      258.26    0.57E+05    0.77E+00      322.16        1.08
 78.57        4.60        4.60      258.28    0.57E+05    0.77E+00      322.17        1.08
 78.58        4.60        4.59      258.30    0.57E+05    0.77E+00      322.18        1.08
 78.59        4.59        4.59      258.31    0.57E+05    0.77E+00      322.19        1.08
 78.60        4.59        4.59      258.33    0.57E+05    0.77E+00      322.20        1.08
 78.61        4.59        4.59      258.34    0.57E+05    0.77E+00      322.21        1.08
 78.62        4.59        4.58      258.36    0.57E+05    0.77E+00      322.22        1.08
 78.63        4.58        4.58      258.37    0.57E+05    0.77E+00      322.23        1.07
 78.64        4.58        4.58      258.39    0.57E+05    0.77E+00      322.24        1.07
 78.65        4.58        4.58      258.41    0.57E+05    0.77E+00      322.25        1.07
 78.66        4.58        4.57      258.42    0.57E+05    0.77E+00      322.26        1.07
 78.67        4.57        4.57      258.44    0.57E+05    0.77E+00      322.27        1.07
 78.68        4.57        4.57      258.45    0.57E+05    0.77E+00      322.28        1.07
 78.69        4.57        4.57      258.47    0.57E+05    0.77E+00      322.29        1.07
 78.70        4.57        4.56      258.48    0.57E+05    0.77E+00      322.30        1.07
 78.71        4.56        4.56      258.50    0.57E+05    0.77E+00      322.31        1.07
 78.72        4.56        4.56      258.52    0.57E+05    0.77E+00      322.32        1.07
 78.73        4.56        4.56      258.53    0.57E+05    0.77E+00      322.33        1.07
 78.74        4.56        4.55      258.55    0.57E+05    0.77E+00      322.34        1.07
 78.75        4.56        4.55      258.56    0.57E+05    0.77E+00      322.35        1.07
 78.76        4.55        4.55      258.58    0.57E+05    0.77E+00      322.36        1.07
 78.77        4.55        4.55      258.59    0.57E+05    0.77E+00      322.37        1.07
 78.78        4.55        4.54      258.61    0.57E+05    0.77E+00      322.38        1.07
 78.79        4.55        4.54      258.63    0.57E+05    0.77E+00      322.39        1.07
 78.80        4.54        4.54      258.64    0.57E+05    0.77E+00      322.40        1.07
 78.81        4.54        4.54      258.66    0.57E+05    0.77E+00      322.41        1.07
 78.82        4.54        4.53      258.67    0.57E+05    0.77E+00      322.42        1.07
 78.83        4.54        4.53      258.69    0.57E+05    0.77E+00      322.43        1.07
 78.84        4.53        4.53      258.70    0.58E+05    0.77E+00      322.44        1.07
 78.85        4.53        4.53      258.72    0.58E+05    0.77E+00      322.45        1.07
 78.86        4.53        4.53      258.74    0.58E+05    0.77E+00      322.46        1.07
 78.87        4.53        4.52      258.75    0.58E+05    0.77E+00      322.47        1.07
 78.88        4.52        4.52      258.77    0.58E+05    0.78E+00      322.48        1.07
 78.89        4.52        4.52      258.78    0.58E+05    0.78E+00      322.49        1.07
 78.90        4.52        4.52      258.80    0.58E+05    0.78E+00      322.50        1.07
 78.91        4.52        4.51      258.82    0.58E+05    0.78E+00      322.51        1.07
 78.92        4.51        4.51      258.83    0.58E+05    0.78E+00      322.52        1.07
 78.93        4.51        4.51      258.85    0.58E+05    0.78E+00      322.53        1.07
 78.94        4.51        4.51      258.86    0.58E+05    0.78E+00      322.54        1.07
 78.95        4.51        4.50      258.88    0.58E+05    0.78E+00      322.55        1.07
 78.96        4.50        4.50      258.89    0.58E+05    0.78E+00      322.56        1.07
 78.97        4.50        4.50      258.91    0.58E+05    0.78E+00      322.57        1.07
 78.98        4.50        4.50      258.93    0.58E+05    0.78E+00      322.58        1.07
 78.99        4.50        4.49      258.94    0.58E+05    0.78E+00      322.59        1.07
 79.00        4.49        4.49      258.96    0.58E+05    0.78E+00      322.60        1.07
 79.01        4.49        4.49      258.97    0.58E+05    0.78E+00      322.61        1.07
 79.02        4.49        4.49      258.99    0.58E+05    0.78E+00      322.62        1.07
 79.03        4.49        4.48      259.00    0.58E+05    0.78E+00      322.63        1.07
 79.04        4.48        4.48      259.02    0.58E+05    0.78E+00      322.64        1.07
 79.05        4.48        4.48      259.04    0.58E+05    0.78E+00      322.65        1.07
 79.06        4.48        4.48      259.05    0.58E+05    0.78E+00      322.66        1.07
 79.07        4.48        4.47      259.07    0.58E+05    0.78E+00      322.67        1.07
 79.08        4.47        4.47      259.08    0.58E+05    0.78E+00      322.67        1.07
 79.09        4.47        4.47      259.10    0.58E+05    0.78E+00      322.68        1.07
 79.10        4.47        4.47      259.12    0.58E+05    0.78E+00      322.69        1.07
 79.11        4.47        4.46      259.13    0.58E+05    0.78E+00      322.70        1.07
 79.12        4.47        4.46      259.15    0.58E+05    0.78E+00      322.71        1.07
 79.13        4.46        4.46      259.16    0.58E+05    0.78E+00      322.72        1.07
 79.14        4.46        4.46      259.18    0.58E+05    0.78E+00      322.73        1.07
 79.15        4.46        4.45      259.19    0.58E+05    0.78E+00      322.74        1.07
 79.16        4.46        4.45      259.21    0.58E+05    0.78E+00      322.75        1.07
 79.17        4.45        4.45      259.23    0.58E+05    0.78E+00      322.76        1.07
 79.18        4.45        4.45      259.24    0.58E+05    0.78E+00      322.77        1.07
 79.19        4.45        4.44      259.26    0.58E+05    0.78E+00      322.78        1.07
 79.20        4.45        4.44      259.27    0.58E+05    0.78E+00      322.79        1.07
 79.21        4.44        4.44      259.29    0.58E+05    0.78E+00      322.80        1.07
 79.22        4.44        4.44      259.31    0.58E+05    0.78E+00      322.81        1.07
 79.23        4.44        4.44      259.32    0.58E+05    0.78E+00      322.82        1.07
 79.24        4.44        4.43      259.34    0.58E+05    0.78E+00      322.83        1.07
 79.25        4.43        4.43      259.35    0.58E+05    0.78E+00      322.84        1.07
 79.26        4.43        4.43      259.37    0.58E+05    0.78E+00      322.85        1.07
 79.27        4.43        4.43      259.38    0.58E+05    0.78E+00      322.86        1.07
 79.28        4.43        4.42      259.40    0.58E+05    0.78E+00      322.87        1.07
 79.29        4.42        4.42      259.42    0.58E+05    0.78E+00      322.88        1.07
 79.30        4.42        4.42      259.43    0.58E+05    0.78E+00      322.89        1.07
 79.31        4.42        4.42      259.45    0.58E+05    0.78E+00      322.90        1.07
 79.32        4.42        4.41      259.46    0.58E+05    0.78E+00      322.91        1.07
 79.33        4.41        4.41      259.48    0.58E+05    0.78E+00      322.92        1.07
 79.34        4.41        4.41      259.50    0.58E+05    0.78E+00      322.93        1.07
 79.35        4.41        4.41      259.51    0.58E+05    0.78E+00      322.94        1.07
 79.36        4.41        4.40      259.53    0.58E+05    0.78E+00      322.95        1.07
 79.37        4.40        4.40      259.54    0.58E+05    0.79E+00      322.96        1.07
 79.38        4.40        4.40      259.56    0.59E+05    0.79E+00      322.97        1.07
 79.39        4.40        4.40      259.58    0.59E+05    0.79E+00      322.98        1.07
 79.40        4.40        4.39      259.59    0.59E+05    0.79E+00      322.99        1.07
 79.41        4.39        4.39      259.61    0.59E+05    0.79E+00      323.00        1.07
 79.42        4.39        4.39      259.62    0.59E+05    0.79E+00      323.01        1.07
 79.43        4.39        4.39      259.64    0.59E+05    0.79E+00      323.02        1.07
 79.44        4.39        4.38      259.66    0.59E+05    0.79E+00      323.03        1.07
 79.45        4.38        4.38      259.67    0.59E+05    0.79E+00      323.04        1.07
 79.46        4.38        4.38      259.69    0.59E+05    0.79E+00      323.05        1.07
 79.47        4.38        4.38      259.70    0.59E+05    0.79E+00      323.06        1.07
 79.48        4.38        4.37      259.72    0.59E+05    0.79E+00      323.07        1.07
 79.49        4.37        4.37      259.73    0.59E+05    0.79E+00      323.08        1.07
 79.50        4.37        4.37      259.75    0.59E+05    0.79E+00      323.09        1.07
 79.51        4.37        4.37      259.77    0.59E+05    0.79E+00      323.10        1.07
 79.52        4.37        4.36      259.78    0.59E+05    0.79E+00      323.11        1.07
 79.53        4.36        4.36      259.80    0.59E+05    0.79E+00      323.12        1.07
 79.54        4.36        4.36      259.81    0.59E+05    0.79E+00      323.13        1.07
 79.55        4.36        4.36      259.83    0.59E+05    0.79E+00      323.14        1.07
 79.56        4.36        4.35      259.85    0.59E+05    0.79E+00      323.15        1.07
 79.57        4.35        4.35      259.86    0.59E+05    0.79E+00      323.16        1.07
 79.58        4.35        4.35      259.88    0.59E+05    0.79E+00      323.17        1.07
 79.59        4.35        4.35      259.89    0.59E+05    0.79E+00      323.18        1.07
 79.60        4.35        4.34      259.91    0.59E+05    0.79E+00      323.19        1.07
 79.61        4.35        4.34      259.93    0.59E+05    0.79E+00      323.20        1.07
 79.62        4.34        4.34      259.94    0.59E+05    0.79E+00      323.21        1.07
 79.63        4.34        4.34      259.96    0.59E+05    0.79E+00      323.22        1.07
 79.64        4.34        4.33      259.97    0.59E+05    0.79E+00      323.23        1.07
 79.65        4.34        4.33      259.99    0.59E+05    0.79E+00      323.24        1.07
 79.66        4.33        4.33      260.01    0.59E+05    0.79E+00      323.25        1.07
 79.67        4.33        4.33      260.02    0.59E+05    0.79E+00      323.26        1.07
 79.68        4.33        4.32      260.04    0.59E+05    0.79E+00      323.27        1.07
 79.69        4.33        4.32      260.05    0.59E+05    0.79E+00      323.28        1.07
 79.70        4.32        4.32      260.07    0.59E+05    0.79E+00      323.29        1.07
 79.71        4.32        4.32      260.09    0.59E+05    0.79E+00      323.30        1.07
 79.72        4.32        4.32      260.10    0.59E+05    0.79E+00      323.31        1.07
 79.73        4.32        4.31      260.12    0.59E+05    0.79E+00      323.32        1.07
 79.74        4.31        4.31      260.13    0.59E+05    0.79E+00      323.33        1.07
 79.75        4.31        4.31      260.15    0.59E+05    0.79E+00      323.34        1.07
 79.76        4.31        4.31      260.17    0.59E+05    0.79E+00      323.35        1.07
 79.77        4.31        4.30      260.18    0.59E+05    0.79E+00      323.36        1.07
 79.78        4.30        4.30      260.20    0.59E+05    0.79E+00      323.37        1.07
 79.79        4.30        4.30      260.21    0.59E+05    0.79E+00      323.38        1.07
 79.80        4.30        4.30      260.23    0.59E+05    0.79E+00      323.39        1.07
 79.81        4.30        4.29      260.25    0.59E+05    0.79E+00      323.40        1.07
 79.82        4.29        4.29      260.26    0.59E+05    0.79E+00      323.41        1.07
 79.83        4.29        4.29      260.28    0.59E+05    0.79E+00      323.42        1.07
 79.84        4.29        4.29      260.29    0.59E+05    0.79E+00      323.43        1.07
 79.85        4.29        4.28      260.31    0.59E+05    0.79E+00      323.44        1.07
 79.86        4.28        4.28      260.33    0.59E+05    0.80E+00      323.45        1.07
 79.87        4.28        4.28      260.34    0.59E+05    0.80E+00      323.46        1.07
 79.88        4.28        4.28      260.36    0.59E+05    0.80E+00      323.47        1.07
 79.89        4.28        4.27      260.37    0.59E+05    0.80E+00      323.48        1.07
 79.90        4.27        4.27      260.39    0.59E+05    0.80E+00      323.49        1.07
 79.91        4.27        4.27      260.41    0.60E+05    0.80E+00      323.50        1.07
 79.92        4.27        4.27      260.42    0.60E+05    0.80E+00      323.51        1.07
 79.93        4.27        4.26      260.44    0.60E+05    0.80E+00      323.52        1.07
 79.94        4.26        4.26      260.45    0.60E+05    0.80E+00      323.53        1.07
 79.95        4.26        4.26      260.47    0.60E+05    0.80E+00      323.54        1.07
 79.96        4.26        4.26      260.49    0.60E+05    0.80E+00      323.55        1.07
 79.97        4.26        4.25      260.50    0.60E+05    0.80E+00      323.56        1.07
 79.98        4.25        4.25      260.52    0.60E+05    0.80E+00      323.57        1.07
 79.99        4.25        4.25      260.53    0.60E+05    0.80E+00      323.58        1.07
 80.00        4.25        4.25      260.55    0.60E+05    0.80E+00      323.59        1.07
 80.01        4.25        4.24      260.57    0.60E+05    0.80E+00      323.60        1.07
 80.02        4.24        4.24      260.58    0.60E+05    0.80E+00      323.61        1.07
 80.03        4.24        4.24      260.60    0.60E+05    0.80E+00      323.62        1.07
 80.04        4.24        4.24      260.62    0.60E+05    0.80E+00      323.63        1.07
