  t(s)     Ax(m/s^2)     Ay(m/s^2)     Az(m/s^2)       Vx(m/s)       Vy(m/s)       Vz(m/s)          X(m)          Y(m)          Z(m)
  3.07        155.12          0.00       -132.35        366.91         -0.00       -337.72        488.79         -0.00       -469.68
  3.08        154.51          0.00       -131.68        368.45         -0.00       -339.04        492.47         -0.00       -473.06
  3.09        153.89         -0.00       -131.02        370.00         -0.00       -340.35        496.16         -0.00       -476.46
  3.10        153.27          0.00       -130.37        371.53         -0.00       -341.66        499.87         -0.00       -479.87
  3.11        152.64         -0.00       -129.72        373.06         -0.00       -342.96        503.59         -0.00       -483.29
  3.12        151.99          0.00       -129.06        374.59         -0.00       -344.25        507.33         -0.00       -486.73
  3.13        151.32         -0.00       -128.40        376.10         -0.00       -345.54        511.08         -0.00       -490.18
  3.14        150.64          0.00       -127.74        377.61         -0.00       -346.82        514.85         -0.00       -493.64
  3.15        149.95         -0.00       -127.08        379.11         -0.00       -348.09        518.63         -0.00       -497.11
  3.16        149.26          0.00       -126.43        380.61         -0.00       -349.36        522.43         -0.00       -500.60
  3.17        148.56         -0.00       -125.78        382.10         -0.00       -350.62        526.25         -0.00       -504.10
  3.18        147.85          0.00       -125.14        383.58         -0.00       -351.88        530.08         -0.00       -507.61
  3.19        147.14          0.00       -124.50        385.06         -0.00       -353.13        533.92         -0.00       -511.14
  3.20        146.42         -0.00       -123.87        386.52         -0.00       -354.37        537.78         -0.00       -514.67
  3.21        145.69          0.00       -123.24        387.99         -0.00       -355.60        541.65         -0.00       -518.22
  3.22        144.97         -0.00       -122.61        389.44         -0.00       -356.83        545.54         -0.00       -521.79
  3.23        144.23          0.00       -121.98        390.88         -0.00       -358.05        549.44         -0.00       -525.36
  3.24        143.50         -0.00       -121.35        392.32         -0.00       -359.27        553.35         -0.00       -528.95
  3.25        142.76          0.00       -120.72        393.75         -0.00       -360.48        557.28         -0.00       -532.55
  3.26        142.02          0.00       -120.10        395.18         -0.00       -361.69        561.23         -0.00       -536.16
  3.27        141.27         -0.00       -119.47        396.59         -0.00       -362.88        565.19         -0.00       -539.78
  3.28        140.53         -0.00       -118.84        398.00         -0.00       -364.08        569.16         -0.00       -543.41
  3.29        139.78         -0.00       -118.21        399.41         -0.00       -365.26        573.15         -0.00       -547.06
  3.30        139.03         -0.00       -117.58        400.80         -0.00       -366.44        577.15         -0.00       -550.72
  3.31        138.28         -0.00       -116.94        402.19         -0.00       -367.61        581.16         -0.00       -554.39
  3.32        137.54         -0.00       -116.30        403.56         -0.00       -368.78        585.19         -0.00       -558.07
  3.33        136.79         -0.00       -115.66        404.94         -0.00       -369.94        589.23         -0.00       -561.77
  3.34        136.05         -0.00       -115.01        406.30         -0.00       -371.09        593.29         -0.00       -565.47
  3.35        135.31         -0.00       -114.36        407.66         -0.00       -372.24        597.36         -0.00       -569.19
  3.36        134.56         -0.00       -113.71        409.01         -0.00       -373.38        601.44         -0.00       -572.92
  3.37        133.83         -0.00       -113.04        410.35         -0.00       -374.51        605.54         -0.00       -576.66
